clientId,status,manifestRequests,noticeRequests,noticeRetries,bytes,manifestDetectedMs,endToEndMs
232,ready,1,1,0,636,1722.21,3329.63
233,ready,1,1,0,636,1528.53,3213.19
234,ready,1,1,0,636,1289.77,2633.53
235,ready,1,1,0,636,1176.83,2633.41
236,ready,1,1,0,636,1627.36,4042.9
237,ready,1,1,0,636,2040.24,3385.85
238,ready,1,2,1,636,1332.95,3748.32
239,ready,1,1,0,636,1226.59,3453.75
240,ready,1,1,0,636,1472.54,4065.84
241,ready,1,1,0,636,1693.92,3135
242,ready,2,1,0,636,3759.16,4881.96
243,ready,1,2,1,636,1340.4,3322.12
244,ready,1,1,0,636,2249.55,3547.39
245,ready,2,1,0,636,4296.39,6190.52
246,ready,1,1,0,636,1222.94,3410.32
247,ready,1,1,0,636,1522.94,3135.18
248,ready,1,1,0,636,2218.7,3507.03
249,ready,1,1,0,636,1390.74,3029.61
250,ready,1,1,0,636,1131.89,2794.62
251,ready,1,2,1,636,2346.94,4114.66
252,ready,2,2,1,636,4075.44,6855.42
253,ready,1,1,0,636,2533.29,3782.03
254,ready,2,1,0,636,3320.77,4238.16
255,ready,1,1,0,636,1714.41,2929.71
256,ready,1,1,0,636,1958.38,3156.28
257,ready,1,1,0,636,2134.94,4395.86
258,ready,1,1,0,636,2047.18,3098.45
259,ready,1,1,0,636,1245.21,2620.32
260,ready,1,1,0,636,1862.92,4041.74
261,ready,1,1,0,636,1275.55,3524.74
262,ready,1,1,0,636,1246.91,2772.67
263,ready,1,1,0,636,1585.79,2984.77
264,ready,1,1,0,636,1429.31,3543.11
265,ready,1,1,0,636,1202.87,2912.85
266,ready,1,1,0,636,2047.14,3233.57
267,ready,2,2,1,636,3947.21,5870.24
268,ready,1,2,1,636,1527.06,3811.18
269,ready,1,1,0,636,1205.78,3612.74
270,ready,1,1,0,636,1173.15,2721.34
271,ready,1,1,0,636,1230.57,3127.47
272,ready,1,1,0,636,2468.82,4714.87
273,ready,1,1,0,636,2013.85,3125.87
274,ready,1,1,0,636,2292.42,3374.43
275,ready,1,1,0,636,2557.93,3874.17
276,ready,1,1,0,636,2472.49,4604.55
277,ready,1,1,0,636,1289.8,3231.44
278,ready,1,1,0,636,2403.19,3439.18
279,ready,2,1,0,636,4496.97,6851.86
280,ready,1,1,0,636,1513.53,3194.75
281,ready,1,1,0,636,1958.16,3232.39
282,ready,1,1,0,636,1629.15,4173.06
283,ready,1,1,0,636,1934.64,3952.71
284,ready,1,1,0,636,1561.4,3097.69
285,ready,1,1,0,636,1990.65,4218.02
286,ready,1,1,0,636,2307.85,3725.1
287,ready,2,1,0,636,3708.51,4878.04
288,ready,1,1,0,636,2313.57,3509.77
289,ready,1,1,0,636,2345.63,4197.89
290,ready,1,1,0,636,1437.79,3171.95
291,ready,1,1,0,636,1586.06,3223.58
292,ready,1,1,0,636,1628.83,2837.28
293,ready,1,2,1,636,2206.68,4300.95
294,ready,1,1,0,636,1563.12,3920.1
295,ready,1,2,1,636,1255.47,4090.51
296,ready,1,1,0,636,1412.46,3217.88
297,ready,1,1,0,636,2473.9,4799.88
298,ready,1,1,0,636,1317.77,3331.02
299,ready,2,1,0,636,3312.43,5263.15
300,ready,1,1,0,636,1934.69,4268.56
301,ready,1,1,0,636,1488.16,3177.58
302,ready,1,1,0,636,2178.13,3820.02
303,ready,1,1,0,636,1472.75,2694.72
304,ready,1,2,1,636,1206.97,3683.08
305,ready,1,1,0,636,1934.59,3213.15
306,ready,1,1,0,636,2040.22,3597.07
307,ready,1,1,0,636,2522.58,4314.08
308,ready,1,2,1,636,1227.81,3332.21
309,ready,1,2,1,636,1871.61,4903.17
310,ready,1,1,0,636,2584.5,4268.36
311,ready,1,1,0,636,2040.33,3146.44
312,ready,1,1,0,636,1304.27,2633.39
313,ready,1,1,0,636,2279.82,4032.94
314,ready,1,1,0,636,1472.5,3851.57
315,ready,1,1,0,636,1642.64,4152.03
316,ready,2,1,0,636,3689.99,5870.15
317,ready,1,1,0,636,2346.98,3359.43
318,ready,1,1,0,636,1332.99,3167.63
319,ready,2,1,0,636,3507,5463.64
320,ready,1,1,0,636,1412.42,3217.91
321,ready,1,1,0,636,2489.56,4671.35
322,ready,1,1,0,636,1676.87,2794.56
323,ready,1,1,0,636,1504.31,2866.86
324,ready,1,1,0,636,1658.04,3130.07
325,ready,1,1,0,636,1429.18,2572.27
326,ready,1,2,1,636,1232.26,3410.33
327,ready,1,1,0,636,1399.61,3485.92
328,ready,1,1,0,636,2157.44,3219.22
329,ready,1,1,0,636,1261.52,2775.03
330,ready,1,1,0,636,2414.77,3748.3
331,ready,1,2,1,636,1266.38,3541.69
332,ready,1,1,0,636,1370.95,3284.5
333,ready,1,1,0,636,1658.25,3959.88
334,ready,1,1,0,636,1151.6,3381.16
335,ready,1,1,0,636,1288.31,2477.57
336,ready,1,1,0,636,1629.11,3973.54
337,ready,1,1,0,636,1260,2928.46
338,ready,1,1,0,636,2094.27,3936.27
339,ready,1,1,0,636,2095.63,3385.86
340,ready,1,1,0,636,1147.03,3168.96
341,ready,1,1,0,636,2394.05,3541.67
342,ready,1,2,1,636,1340.35,3937.42
343,ready,1,1,0,636,1801.53,3583.22
344,ready,1,1,0,636,2212.5,4339.27
345,ready,1,1,0,636,2570.76,3843.82
346,ready,1,1,0,636,1429.44,3144.42
347,ready,1,2,1,636,1676.98,4822.5
348,ready,1,1,0,636,2233.67,4383.45
349,ready,1,1,0,636,1869.07,3314.98
350,ready,1,1,0,636,1958.31,3401.63
351,ready,1,1,0,636,1897.42,2984.67
352,ready,1,1,0,636,1139.04,2575.12
353,ready,1,1,0,636,1264.24,3556.14
354,ready,1,1,0,636,2121.09,4268.32
355,ready,1,1,0,636,1390.66,3097.89
356,ready,1,1,0,636,1591.93,3183.14
357,ready,1,1,0,636,1995.37,4555.57
358,ready,2,1,0,636,4201.98,5238.83
359,ready,1,1,0,636,1387.64,2725.08
360,ready,1,1,0,636,2116.46,4059.97
361,ready,1,1,0,636,1867.31,3282.06
362,ready,1,1,0,636,1887.71,4318.32
363,ready,1,1,0,636,2404.33,4383.38
364,ready,1,1,0,636,1934.71,2929.77
365,ready,2,1,0,636,3973.5,5728.36
366,ready,1,1,0,636,2108.6,3458.23
367,ready,1,1,0,636,2157.38,4388.29
368,ready,1,1,0,636,2389.4,3804.55
369,ready,2,1,0,636,3803.29,5779.35
370,ready,1,1,0,636,1960.84,4206.19
371,ready,1,1,0,636,1496.91,3211.29
372,ready,1,1,0,636,1105.42,3117.08
373,ready,1,1,0,636,1974.82,3524.72
374,ready,2,1,0,636,3183.11,5125.76
375,ready,1,1,0,636,1071.58,2416.17
376,ready,1,1,0,636,2064.77,3576.94
377,ready,1,1,0,636,1245.19,2499
378,ready,1,2,1,636,2157.41,5252.68
379,ready,1,1,0,636,2491.08,3597.05
380,ready,1,1,0,636,1315.35,3739.2
381,ready,1,1,0,636,1275.47,3543.19
382,ready,1,1,0,636,1658.19,2823.06
383,ready,1,1,0,636,1528.43,3894.89
384,notice_fetch_failed,1,3,2,240,1887.65,3596.94
385,ready,1,1,0,636,1311.71,3693.88
386,ready,1,1,0,636,2286.72,3894.88
387,ready,1,1,0,636,1443.81,2983.89
388,ready,1,1,0,636,2040.11,3472.88
389,ready,1,1,0,636,1409.72,2775.07
390,ready,1,1,0,636,1958.47,3130.06
391,ready,1,2,1,636,2600.98,5168.28
392,ready,1,1,0,636,2013.87,3778.05
393,ready,1,1,0,636,1958.25,3461.44
394,ready,2,1,0,636,3678.62,5010.68
395,ready,1,2,1,636,1254.08,4258.46
396,ready,1,1,0,636,2533.26,4533.04
397,ready,1,2,1,636,1785.27,4677.14
398,ready,1,1,0,636,1891.27,3524.7
399,ready,1,1,0,636,1429.41,3127.49
400,ready,1,1,0,636,1281.38,3938.64
401,ready,1,1,0,636,1785.32,2911.63
402,ready,2,1,0,636,3050.31,5263.07
403,ready,1,1,0,636,1275.51,2586.86
404,ready,1,2,1,636,2234.96,4699.62
405,ready,2,1,0,636,4383.5,6172.11
406,ready,2,1,0,636,2899.14,4397.08
407,ready,1,1,0,636,2076.41,3826.88
408,ready,1,1,0,636,1799.2,3240.19
409,ready,1,1,0,636,1304.24,2633.34
410,ready,1,1,0,636,2345.59,3640.59
411,ready,1,1,0,636,1886.24,4095.79
412,ready,1,1,0,636,1559.71,3030.05
413,ready,1,1,0,636,1427.76,3639.25
414,ready,1,1,0,636,1628.99,3406.24
415,ready,1,1,0,636,2403.15,3872.71
416,ready,1,1,0,636,2329.29,4585.99
417,ready,1,1,0,636,2040.26,2929.74
418,ready,1,1,0,636,1139.02,3029.73
419,ready,1,1,0,636,1146.94,3568.46
420,ready,1,1,0,636,1903.09,3443.51
421,ready,1,1,0,636,1252.44,3503.19
422,ready,1,1,0,636,1254.15,2527.84
423,ready,1,1,0,636,1460.98,3507.1
424,ready,1,1,0,636,2171.02,4383.36
425,ready,2,1,0,636,3678.57,5731.55
426,ready,1,1,0,636,1390.68,2852.26
427,ready,1,2,1,636,1130,4152.1
428,ready,3,1,0,636,6870.75,8475.15
429,ready,1,2,1,636,2076.22,4471.49
430,ready,1,1,0,636,1397.06,3527.4
431,ready,1,1,0,636,1204.3,2732.33
432,ready,1,2,1,636,1867.35,3369.39
433,ready,1,1,0,636,1795.71,3029.57
434,ready,1,1,0,636,1453.92,2911.55
435,ready,1,1,0,636,2005.55,3285.68
436,ready,2,1,0,636,3232.35,4792.86
437,ready,1,1,0,636,1399.51,3117.1
438,ready,1,1,0,636,1390.79,3509.81
439,ready,1,1,0,636,1099.77,3120.43
440,ready,1,1,0,636,2204.11,3521.73
441,ready,1,1,0,636,2359.09,3348.39
442,ready,1,2,1,636,2040.36,4070.49
443,ready,1,1,0,636,1716.98,3189.73
444,ready,1,1,0,636,2130.36,3116.63
445,ready,1,1,0,636,1504.18,3250.81
446,ready,1,2,1,636,1497.11,4474.97
447,ready,1,1,0,636,1533.58,3494.06
448,ready,1,1,0,636,1289.67,3722.87
449,ready,1,1,0,636,1292.39,3271.91
450,ready,1,1,0,636,1715.75,3694.69
451,ready,1,1,0,636,2116.43,3690.16
452,ready,1,2,1,636,1198.71,4443.07
453,ready,1,1,0,636,1181.46,3267.83
454,ready,1,1,0,636,1194.96,3577.38
455,ready,1,1,0,636,1677.1,3056.21
456,ready,2,1,0,636,3943.07,4888.31
457,ready,1,1,0,636,1933.05,3796.16
458,ready,1,1,0,636,2094.32,3881.45
459,ready,2,1,0,636,4080.45,5205.92
460,ready,1,1,0,636,1974.79,3213.16
461,ready,2,1,0,636,3827.09,5954.6
462,ready,1,1,0,636,2374.47,3831.03
463,ready,1,1,0,636,1292.45,2882.79
464,ready,1,1,0,636,1933.1,3461.41
465,ready,1,1,0,636,1933.12,3454.96
466,ready,1,1,0,636,2233.61,4699.64
467,ready,1,1,0,636,1304.16,3410.28
468,ready,1,1,0,636,1561.51,3114.22
469,ready,1,1,0,636,1226.61,3154.22
470,ready,1,1,0,636,1990.67,4057.34
471,ready,1,1,0,636,2076.38,4531.47
472,ready,1,1,0,636,2434.75,4383.4
473,ready,1,1,0,636,1131.91,2825.54
474,ready,1,1,0,636,2544.31,4430.09
475,ready,1,1,0,636,2172.27,4466.84
476,ready,1,1,0,636,1122.24,2929.63
477,ready,1,1,0,636,2005.61,3650.32
478,ready,1,1,0,636,1289.75,2514.18
479,ready,1,1,0,636,1311.77,2941.8
480,ready,1,1,0,636,1173.19,2330.62
481,ready,1,1,0,636,2289.66,3672.13
482,ready,1,1,0,636,1787.33,3406.2
483,ready,2,1,0,636,4376.13,6807.04
484,ready,1,1,0,636,2013.83,4463.33
485,ready,3,1,0,636,5614.65,7874.35
486,ready,1,1,0,636,1808.3,3282.12
487,ready,1,1,0,636,1958.36,4339.25
488,ready,2,1,0,636,3813.21,5913.24
489,ready,2,1,0,636,3967.58,5851.74
490,ready,1,1,0,636,1838.68,2883.09
491,ready,1,1,0,636,1301.73,2604.68
492,ready,2,1,0,636,3086.55,5381.78
493,ready,1,1,0,636,1264.27,2633.48
494,ready,1,1,0,636,1277,3543.21
495,ready,1,1,0,636,1248.21,3524.75
496,ready,1,1,0,636,1369.49,2876.16
497,ready,1,2,1,636,1786.84,4792.82
498,ready,1,1,0,636,1871.35,3796.17
499,ready,1,1,0,636,2178.16,3597
500,ready,1,1,0,636,1544.28,3426.22
501,ready,1,1,0,636,2094.34,3493.74
502,ready,3,1,0,636,6911.3,9018.76
503,ready,2,1,0,636,3478.2,4857.73
504,ready,1,1,0,636,1346.82,3942.92
505,ready,1,1,0,636,1787.31,2775.09
506,ready,1,1,0,636,2600.91,4569.61
507,ready,1,1,0,636,1099.81,2514.15
508,ready,1,2,1,636,1429.48,4551.27
509,ready,2,1,0,636,3492.31,4912.82
510,ready,1,1,0,636,1513.9,3401.65
511,ready,2,1,0,636,4287.03,6807.07
512,ready,1,1,0,636,1513.85,3488.28
513,ready,1,1,0,636,1647.38,2984.01
514,ready,1,2,1,636,2053.93,4157.9
515,ready,1,1,0,636,1194.87,2604.72
516,ready,1,1,0,636,1443.75,2633.36
517,ready,1,1,0,636,1561.63,3920.12
518,ready,3,1,0,636,6152.54,8475.3
519,ready,1,1,0,636,1865.93,3764.24
520,ready,2,1,0,636,4294.04,5278.69
521,ready,1,1,0,636,2438.74,4604.57
522,ready,1,1,0,636,2204.07,3483.82
523,ready,1,1,0,636,2254.58,4531.41
524,ready,1,1,0,636,1478.14,3215.53
525,ready,1,1,0,636,1352.41,2659.98
526,ready,1,1,0,636,1629.07,3935.4
527,ready,1,1,0,636,2403.17,4177.01
528,ready,1,2,1,636,1933.08,4462.65
529,ready,1,1,0,636,1459.71,3073.68
530,ready,1,1,0,636,1130.09,2336.84
531,ready,1,1,0,636,2440.12,3602.75
532,ready,1,1,0,636,1958.29,3056.6
533,ready,1,1,0,636,2292.48,4678.4
534,ready,1,1,0,636,1147.06,3258.46
535,ready,1,1,0,636,1163.07,2751.58
536,ready,1,1,0,636,1110.5,2928.37
537,ready,1,1,0,636,1504.26,2929.76
538,ready,1,1,0,636,1513.75,3792.46
539,ready,1,1,0,636,1303.22,2928.22
540,ready,1,1,0,636,1497.3,3778.1
541,ready,1,1,0,636,1353.56,3056.83
542,ready,1,1,0,636,1785.37,3056.92
543,ready,1,1,0,636,1311.79,3406.25
544,ready,1,1,0,636,1513.64,2838.85
545,ready,1,1,0,636,1313.96,3427.67
546,ready,1,1,0,636,1628.75,3683.05
547,ready,1,1,0,636,2157.36,3364.3
548,ready,1,1,0,636,1411.08,3830.96
549,ready,1,1,0,636,1216.33,3293.84
550,ready,1,1,0,636,1115.18,2359.05
551,ready,1,1,0,636,1156.17,2732.29
552,ready,1,1,0,636,1099.72,2983.76
553,ready,1,2,1,636,1437.88,3313.72
554,ready,1,1,0,636,2204.24,3672.1
555,ready,1,1,0,636,1871.57,3120.4
556,ready,1,3,2,636,1292.42,5129.7
557,ready,1,1,0,636,2249.65,3337.43
558,ready,1,3,2,636,1147.08,4822.6
559,ready,1,1,0,636,2572.06,3893.68
560,ready,1,1,0,636,1390.77,3535.51
561,ready,1,1,0,636,1886.3,4010.48
562,ready,1,1,0,636,2171.07,3442.95
563,ready,1,1,0,636,1786.78,3170.65
564,ready,1,1,0,636,1481,3001.1
565,ready,1,3,2,636,2557.99,6061.28
566,ready,2,2,1,636,3227.09,6508.96
567,ready,1,1,0,636,1340.17,3029.74
568,ready,1,1,0,636,1390.71,3313.7
569,ready,1,1,0,636,1429.13,2912.83
570,ready,1,1,0,636,1329.04,3138.09
571,ready,1,1,0,636,2204.27,4112.89
572,ready,1,2,1,636,2076.4,4836.17
573,ready,1,1,0,636,1226.53,3597.06
574,ready,1,1,0,636,1867.46,4187.83
575,ready,1,1,0,636,2204.2,3716.49
576,ready,1,1,0,636,1676.96,3580.6
577,ready,1,1,0,636,1717.03,2983.93
578,ready,1,1,0,636,1783.89,3993.91
579,ready,1,1,0,636,2116.39,4027.85
580,ready,2,1,0,636,4044.1,5643.8
581,ready,1,1,0,636,1869.1,4206.23
582,ready,1,1,0,636,2522.61,4635.63
583,ready,1,1,0,636,1642.53,3635.1
584,ready,1,1,0,636,1887.62,3098.43
585,ready,1,1,0,636,2218.62,3568.47
586,ready,1,1,0,636,2325.05,3903.14
587,ready,2,1,0,636,3127.44,5177.82
588,ready,1,1,0,636,1248.14,3297.19
589,ready,2,1,0,636,3597.22,5219.31
590,ready,1,2,1,636,1326.72,3130.03
591,ready,1,1,0,636,1808.26,3969.04
592,ready,1,1,0,636,1563.16,3875.8
593,ready,1,2,1,636,1340.2,4305.45
594,ready,1,1,0,636,2172.29,4090.53
595,ready,2,1,0,636,3211.23,5194.45
596,ready,2,1,0,636,3250.77,5219.18
597,ready,1,1,0,636,1787.35,2928.35
598,ready,1,1,0,636,1628.88,3432.11
599,ready,1,1,0,636,2267.27,3406.23
600,ready,1,2,1,636,1303.25,2984.76
601,ready,2,3,2,636,4233.39,8226.65
602,ready,1,1,0,636,1183.19,2743.61
603,ready,1,1,0,636,1488.01,3127.48
604,ready,1,1,0,636,2157.28,4299.85
