clientId,status,manifestRequests,noticeRequests,noticeRetries,bytes,manifestDetectedMs,endToEndMs
69,ready,2,1,0,669,6468.36,8261.34
70,ready,2,2,1,636,4342.54,6846.68
71,ready,2,1,0,669,5365.12,7114.56
72,ready,3,1,0,669,8011.49,9569.89
73,ready,2,1,0,669,4978.7,6791.3
74,ready,2,1,0,669,5658.48,7574.79
75,ready,2,2,1,669,4583.11,6791.28
76,ready,2,1,0,669,6160.75,7356.11
77,ready,1,1,0,636,3285.8,5901.69
78,ready,1,1,0,636,1985.01,3598.67
79,ready,2,1,0,636,4226.66,5366.52
80,ready,1,1,0,636,1910.56,4263.3
81,ready,2,1,0,669,6667.36,7971.18
82,ready,1,2,1,636,2099.39,5376.22
83,ready,2,1,0,669,5053.36,7513.98
84,ready,2,1,0,636,3501.53,4574.84
85,ready,2,1,0,669,6192.82,7628.23
86,ready,1,1,0,636,1676.56,3425.22
87,ready,2,1,0,636,3840.35,5839.14
88,ready,1,1,0,636,1259.62,3867.36
89,ready,1,1,0,636,2130.25,3185.88
90,ready,2,1,0,669,4898.82,6491.15
91,ready,2,1,0,669,5171.76,6566.95
92,ready,2,1,0,636,3315.71,4434.58
93,ready,2,2,1,669,6203.13,8657.87
94,ready,2,1,0,669,5358.44,7649.34
95,ready,2,1,0,636,3650.34,5465.04
96,ready,1,2,1,636,1489.86,4690.01
97,ready,3,1,0,669,7382.56,9088.75
98,ready,1,1,0,636,2119.78,3581.19
99,ready,1,2,1,636,1333.39,4460.17
100,ready,3,1,0,669,7602.53,9040.66
101,ready,1,1,0,636,2086.54,3760.11
102,ready,1,1,0,636,3029.38,4305.85
103,ready,1,1,0,636,1899.62,3791.55
104,ready,2,1,0,669,5881.79,7074.31
105,ready,1,1,0,636,2016.19,3160.56
106,ready,1,1,0,636,2091.8,4225.44
107,ready,1,2,1,669,1385.78,4457.68
108,ready,1,1,0,636,1937.42,3949.45
109,ready,2,1,0,669,4620.47,7089.86
110,ready,1,1,0,636,1587.54,3429.03
111,ready,1,1,0,636,2275.96,4004.5
112,ready,1,1,0,636,2191.43,3408.3
113,ready,2,1,0,669,6250.86,7797.19
114,ready,1,1,0,636,1373.55,2860.54
115,ready,1,1,0,636,1814.39,3936.54
116,ready,1,1,0,636,2993.3,4291.14
117,ready,1,1,0,636,1406.33,3692.14
118,ready,2,1,0,669,4657.57,7200.86
119,ready,1,1,0,636,1827.19,4364.13
120,ready,3,2,1,669,7472.44,9508.39
121,ready,2,1,0,669,4890.46,6466.37
122,ready,1,1,0,636,1874.61,3219.66
123,ready,2,1,0,669,4743.6,6095.7
124,ready,1,1,0,636,2069.87,3569.36
125,ready,2,1,0,636,3333.36,5131.6
126,ready,3,1,0,669,8416.67,10545.42
127,ready,1,1,0,636,2179.86,4486.34
128,ready,2,1,0,636,3328.12,5147.99
129,ready,3,1,0,669,7649.2,9984.94
130,ready,2,1,0,669,5049.5,6814.02
131,ready,2,1,0,669,5148.59,6205.41
132,ready,2,1,0,669,6269.08,7925
133,ready,2,1,0,669,6191.53,7554.88
134,ready,2,1,0,636,3293.19,5345.59
135,ready,1,1,0,636,2179.83,4524.83
136,ready,2,1,0,669,5451.42,7407.51
137,ready,1,1,0,636,2381.51,4466.88
138,ready,2,1,0,669,5369.34,7115.83
139,ready,2,1,0,669,5631.5,8100.18
140,ready,1,1,0,636,1712.99,3921.96
141,ready,2,1,0,669,4433.33,6468.01
142,ready,2,2,1,669,6179.15,8657.94
143,ready,2,1,0,669,6227.92,7904.05
144,ready,1,1,0,636,2369.21,4861.43
145,ready,2,1,0,669,5363.91,6542.52
146,ready,2,1,0,669,5719.24,7596.73
147,ready,2,1,0,669,4727.13,7087.06
148,ready,1,1,0,636,2076.22,4215.3
149,ready,1,1,0,636,3218.41,5757.29
150,ready,1,1,0,636,3119.72,4181.61
151,ready,2,1,0,669,5809.97,8214.99
152,ready,2,1,0,669,6127.34,7328.86
153,ready,2,1,0,669,6022.5,7461.04
154,ready,2,1,0,636,3325.58,4673.4
155,ready,2,1,0,669,4362.91,6929.68
156,ready,3,1,0,669,6916.47,8573.18
157,ready,2,1,0,669,5069.33,6622.03
158,ready,2,1,0,669,6134.01,8724.26
159,ready,2,1,0,669,5644.02,7726.44
160,ready,2,1,0,669,5429.42,7954.63
161,ready,2,1,0,669,4890.52,7378.2
162,ready,1,1,0,636,2222.84,3834.28
163,ready,1,1,0,636,1858.36,3415.93
164,ready,2,1,0,669,5919.89,8114.81
165,ready,2,1,0,669,5516.81,7843.67
166,ready,2,1,0,669,5115.04,6566.98
167,ready,2,2,1,669,4695.28,7903.96
168,ready,2,2,1,669,4692.63,7085.79
169,ready,2,1,0,669,5240.79,7229.78
170,ready,1,1,0,636,1571.85,3000.44
171,ready,1,1,0,636,1333.35,2402.77
172,ready,1,1,0,636,2309.94,3590.82
173,ready,1,1,0,636,1256.2,3228.53
174,ready,1,1,0,636,2102.16,4508.47
175,ready,1,1,0,636,2055.83,3967.27
176,ready,3,2,1,669,7708.39,10591.51
177,ready,1,1,0,636,1782.19,3086.99
178,ready,2,1,0,636,4310.62,5771.63
179,ready,2,1,0,636,4613.74,6468.03
180,ready,2,1,0,636,4692.69,6789.69
181,ready,2,1,0,669,5898.77,7257.08
182,ready,2,1,0,669,5595.01,7361.46
183,ready,2,1,0,669,5242.04,7741.33
184,ready,2,1,0,669,5836.6,7685.86
185,ready,1,1,0,636,2112.4,4350.91
186,ready,1,1,0,636,3077.01,4976.05
187,ready,2,2,1,636,4583.06,7134.73
188,ready,1,2,1,669,1458.39,5280.44
189,ready,2,1,0,669,6465.23,8455.27
190,ready,1,1,0,636,1634.21,3693.36
191,ready,2,1,0,636,3616.64,5131.58
192,ready,1,1,0,636,2157.31,3347.75
193,ready,1,1,0,636,1487.1,3708.79
194,ready,1,1,0,636,1742.22,3228.57
195,ready,1,1,0,636,1810.32,3043.78
196,ready,2,1,0,636,3321.31,5231.33
197,ready,1,1,0,636,1573.35,2835.72
198,ready,2,1,0,669,5122.52,7255.77
199,ready,2,1,0,669,5891.8,8237.41
200,ready,2,3,2,636,3475.37,6789.71
201,ready,2,1,0,636,3502.43,5636.25
202,ready,1,1,0,636,1899.64,4165.45
203,ready,1,1,0,636,1425.45,3123.98
204,ready,1,2,1,669,1436.4,5444.46
205,ready,2,1,0,669,5895.07,7831.51
206,ready,2,1,0,669,4657.55,7117.01
207,ready,2,1,0,669,4898.88,6791.17
208,ready,2,1,0,669,6266.23,8129.17
209,ready,2,1,0,669,5200.88,7397.77
210,ready,1,1,0,636,2481.83,5054.58
211,ready,2,1,0,669,4829.88,6270.73
212,ready,2,1,0,669,5240.82,7074.36
213,ready,2,1,0,669,4692.72,6789.76
214,ready,1,2,1,636,1511.75,4370.88
215,ready,2,1,0,669,5693.55,7267.12
216,ready,2,2,1,669,5200.81,7933.66
217,ready,2,1,0,669,5273.28,7596.77
218,ready,2,1,0,636,3344.25,4894.7
219,ready,1,1,0,636,3362.41,4937.48
220,ready,2,2,1,636,3377.73,6273.78
221,ready,1,1,0,636,2245.7,3502.12
222,ready,2,2,1,669,5774.14,8380.22
223,ready,2,1,0,669,6091.38,7264.27
224,ready,1,1,0,636,1526.38,3999.68
225,ready,1,1,0,636,1511.82,3596.42
226,ready,1,1,0,636,1361.3,2835.75
227,ready,1,1,0,636,2123.84,3660.89
228,ready,2,1,0,669,6313.33,7632.4
229,ready,3,1,0,669,7468.37,10178.73
230,ready,2,1,0,669,5940.68,7169.45
231,ready,2,1,0,669,4978.74,7312.71
232,ready,2,1,0,669,4548.39,6791.2
233,ready,2,1,0,636,3659.1,5550.87
234,ready,1,1,0,636,1780.85,3797.63
235,ready,1,2,1,636,2251.01,4496.21
236,ready,1,2,1,669,1411.53,4034.87
237,ready,1,3,2,636,2041.46,6870.47
238,ready,1,1,0,636,2313.04,3786.6
239,ready,2,1,0,669,5668.74,6899.76
240,ready,1,1,0,636,2065.34,4301.08
241,ready,2,1,0,669,5482.66,7574.84
242,ready,2,1,0,636,3218.45,4987.72
243,ready,2,1,0,636,4548.42,6942.71
244,ready,2,1,0,669,5170.52,6284.09
245,ready,3,1,0,636,5541.55,7426.97
246,ready,1,2,1,636,2064.12,4664.3
247,ready,1,1,0,636,1532.41,3347.79
248,ready,2,1,0,669,5258.36,7378.14
249,ready,1,1,0,636,1839.52,4031.68
250,ready,2,1,0,669,4491.29,6791.12
251,ready,1,1,0,636,1783.39,3874.3
252,ready,1,1,0,636,1279.13,3238.74
253,ready,1,2,1,636,2334.02,4937.45
254,ready,1,1,0,636,1353.15,2440.38
255,ready,1,1,0,636,2004.67,3660.87
256,ready,1,1,0,636,1524.92,3124.01
257,ready,3,1,0,669,8029.26,9426.33
258,ready,2,1,0,669,4534.97,6296.38
259,ready,2,1,0,669,5963.89,8129.05
260,ready,1,1,0,636,1961,3214.59
261,ready,1,1,0,636,1577.67,3206.92
262,ready,2,1,0,669,5396.79,7879.04
263,ready,2,1,0,669,5052.03,6205.53
264,ready,4,1,0,669,9564.4,10758.44
265,ready,1,1,0,636,1641.7,3391.98
266,ready,2,1,0,669,6796.53,9380.06
267,ready,2,1,0,669,4706.51,5785.59
268,ready,2,1,0,669,5762.31,8368.91
269,ready,1,2,1,636,1634.14,4115.94
270,ready,1,1,0,636,1306.45,2927.71
271,ready,1,1,0,636,3170.21,5497.34
272,ready,2,1,0,669,5723.58,7191.67
273,ready,2,1,0,669,5196.92,7357.37
274,ready,3,2,1,636,6939.72,9297.91
275,ready,2,2,1,669,5726.12,7866.48
276,ready,2,1,0,669,5616.11,7671.44
277,ready,1,1,0,636,3271.33,5840.66
278,ready,2,1,0,669,5402.58,7858.65
279,ready,1,1,0,636,3143.86,5131.64
280,ready,2,1,0,669,5029.57,6655.16
281,ready,1,1,0,636,1684.95,4251.41
282,ready,2,3,2,636,3837.2,7703.93
283,ready,1,1,0,636,1634.19,2955.32
284,ready,1,1,0,636,1427.66,3823.1
285,ready,2,1,0,669,4851.56,6604.33
286,ready,1,1,0,636,2387.44,3587.54
287,ready,2,1,0,669,5830.41,7234.55
288,ready,1,1,0,636,2437.99,4773.6
289,ready,1,1,0,636,2419.85,4466.86
290,ready,1,1,0,636,1527.76,3971.31
291,ready,1,1,0,636,1406.31,3517.28
292,ready,2,1,0,669,5462.16,7084.42
293,ready,2,1,0,669,6156.64,7418.85
294,ready,1,1,0,636,1886.03,2915.56
295,ready,1,1,0,636,1373.59,3127.63
296,ready,1,1,0,636,1983.44,3341.52
297,ready,2,1,0,669,5437.42,8026.91
298,ready,1,1,0,636,1669.59,3150.87
299,ready,2,1,0,669,6731.91,9292.56
300,ready,2,1,0,669,5121.29,6789.61
301,ready,1,1,0,636,1679.47,3994.26
302,ready,2,1,0,669,4812.63,6830.52
303,ready,2,1,0,669,5319.62,7091.92
304,ready,2,1,0,669,5734.79,8066.05
305,ready,3,1,0,669,8235.38,9558.44
306,ready,2,1,0,669,4613.69,7114.6
307,ready,2,1,0,669,5376.26,7378.07
308,ready,1,1,0,636,1634.39,3829.22
309,ready,1,1,0,636,2381.56,4894.66
310,ready,2,1,0,636,3365.09,5728.64
311,ready,1,1,0,636,1219.19,2932.09
312,ready,2,1,0,669,5524.33,7878.95
313,ready,1,1,0,636,1792.85,3608.86
314,ready,2,1,0,636,4534.9,7133.29
315,ready,3,1,0,669,7781.53,9829.69
316,ready,2,1,0,669,5795.26,7433.79
317,ready,2,1,0,669,4237.78,5314.62
318,ready,1,1,0,636,1380.34,2903.99
319,ready,1,1,0,636,2270.75,3667.03
320,ready,2,1,0,669,4692.65,5880.53
321,ready,1,1,0,636,1320.2,3589.53
322,ready,2,2,1,669,5519.2,8271.12
323,ready,2,1,0,669,6075.46,8589.94
324,ready,1,1,0,636,2205.2,3936.6
325,ready,1,1,0,636,3189.94,5103.4
326,ready,2,1,0,669,4464.99,7094.35
327,ready,1,2,1,636,2479.43,4744.82
328,ready,2,1,0,636,3821.8,6129.72
329,ready,2,1,0,669,5053.32,7628.17
330,ready,1,1,0,636,1968.35,3906.51
331,ready,1,1,0,636,2310.09,4294.98
332,ready,1,2,1,636,1841.49,5215.46
333,ready,2,1,0,669,5399.54,6812.74
334,ready,1,1,0,636,2433.17,4215.47
335,ready,2,1,0,669,5631.57,6937
336,ready,2,1,0,669,5459.4,7087.02
337,ready,1,1,0,636,1669.62,3484.42
338,ready,1,2,1,636,3214.14,5955.64
339,ready,1,1,0,636,1869.64,3879.48
340,ready,2,1,0,669,6667.32,9023.43
341,ready,4,1,0,669,10615.75,13006.84
342,ready,1,1,0,636,1455.63,3374.67
343,ready,1,1,0,636,1436.37,3517.44
344,ready,1,1,0,636,3184.59,4664.25
345,ready,1,1,0,636,2191.56,4787.74
346,ready,2,1,0,669,6293.03,7866.55
347,ready,1,1,0,636,1660.08,3185.85
348,ready,1,1,0,636,1731.07,3955.06
349,ready,2,1,0,669,5460.94,7653.37
350,ready,1,2,1,636,1969.67,3875.93
351,ready,1,1,0,636,2277.35,3974.8
352,ready,2,1,0,669,5699.65,7286.88
353,ready,1,1,0,636,2297.18,4936.09
354,ready,2,1,0,636,3728.79,5131.54
355,ready,1,1,0,636,1423.46,2925.94
356,ready,2,1,0,669,5154.16,6856.31
357,ready,2,1,0,669,6333.64,8168.41
358,ready,2,1,0,669,4727.16,6296.3
359,ready,2,2,1,669,5449.29,8942.55
360,ready,1,1,0,636,1782.16,3537.82
361,ready,2,1,0,636,4092.21,5489.83
362,ready,1,1,0,636,2016.45,3363.89
363,ready,2,1,0,669,5178.64,7532.34
364,ready,2,1,0,669,6194.05,8757.87
365,ready,1,1,0,636,2425.77,4896.54
366,ready,2,1,0,636,3308.1,4772.3
367,ready,2,1,0,669,5898.74,8450.01
368,ready,2,1,0,669,4647.92,5893.05
369,ready,2,1,0,636,3362.45,5956.82
370,ready,2,2,1,636,3380.73,6098.31
371,ready,1,3,2,636,3054.35,6581.55
372,ready,2,1,0,636,4534.93,5686.79
373,ready,3,1,0,669,7393.45,9108.75
374,ready,3,1,0,636,5733.42,7222.97
375,ready,1,1,0,636,3019.23,4215.28
376,ready,2,2,1,636,3625.8,5775.4
377,ready,1,1,0,636,2959.16,4815.7
378,ready,1,1,0,636,2400.3,3967.21
379,ready,2,1,0,636,4166.73,6050.6
380,ready,1,1,0,636,1516.23,2897.09
381,ready,1,1,0,636,1286.72,3476.84
382,ready,2,1,0,669,6667.38,9201.7
383,ready,1,1,0,636,1438.88,3246.01
384,ready,1,2,1,636,2333.96,5131.66
385,ready,1,1,0,636,2110.42,3341.44
386,ready,2,1,0,636,4148.88,6163.92
387,ready,2,1,0,669,6022.52,7174.28
388,ready,1,1,0,636,2430.8,5022.88
389,ready,4,1,0,669,9443.43,11295.94
390,ready,2,1,0,669,5196.88,7084.28
391,ready,2,2,1,669,6253.7,8616.37
392,ready,2,2,1,669,6022.48,9175.18
393,ready,2,1,0,669,5656.85,6820.9
394,ready,1,1,0,636,2215.4,3333.32
395,ready,3,1,0,669,7696.2,9228.91
396,ready,1,2,1,636,1511.79,4899.79
397,ready,2,1,0,669,5106.92,7591.56
398,ready,2,1,0,669,5549.62,7881.59
399,ready,2,2,1,669,5087.15,6796.58
400,ready,1,1,0,636,1615.77,3781.68
401,ready,2,1,0,669,5720.84,7693.65
402,ready,1,2,1,636,2065.36,4195.41
403,ready,1,1,0,636,3099.15,4850.22
404,ready,2,1,0,669,6668.83,8225.16
405,ready,3,1,0,669,7054.65,9667.84
406,ready,2,1,0,669,6285.38,8279.37
407,ready,2,1,0,636,4585.28,6058.69
408,ready,2,1,0,669,6098.36,8452.64
409,ready,1,1,0,636,1756.89,3212.87
410,ready,1,1,0,636,1767.31,3206.02
411,ready,1,1,0,636,1587.28,3522.33
412,ready,2,1,0,636,4851.62,5966.09
413,ready,1,1,0,636,2297.34,3623.05
414,ready,1,1,0,636,1782.18,4181.68
415,ready,1,1,0,636,1436.42,3905.05
416,ready,1,1,0,636,1945.35,4434.62
417,ready,3,1,0,669,8118.66,9984.87
418,ready,2,1,0,669,7039.97,9379.94
419,ready,3,1,0,669,8390.46,9659.18
420,ready,4,1,0,669,9909.46,11801.52
421,ready,1,1,0,636,2597.55,4251.68
422,ready,2,2,1,669,5785.56,8322.86
423,ready,2,1,0,669,5934.38,7898.99
424,ready,2,1,0,669,5841.9,7494.79
425,ready,2,1,0,669,5198.44,6541.3
426,ready,2,1,0,669,5733.39,7174.19
427,ready,2,1,0,636,4670.93,7090.11
428,ready,2,1,0,669,5898.81,7349.46
429,ready,1,1,0,636,2234.69,3667
430,ready,1,1,0,636,1946.55,3127.66
431,ready,1,1,0,636,1643,3789.09
432,ready,2,1,0,669,5458.11,6553.16
433,ready,1,1,0,636,2381.58,3857.81
434,ready,1,1,0,636,2437.94,3522.24
435,ready,2,1,0,669,5877.8,7153.37
436,ready,2,1,0,669,5069.31,6468.12
437,ready,1,1,0,636,2914.35,4899.73
438,ready,1,1,0,636,1273.31,3243.49
439,ready,1,1,0,636,2217.89,4500.56
440,ready,3,1,0,669,8770.41,10502.05
441,ready,2,1,0,669,5339.37,7085.75
442,ready,2,1,0,669,6165.78,7894.17
443,ready,3,1,0,636,6667.43,8961.34
444,ready,1,1,0,636,1920.34,4080.1
445,ready,2,1,0,669,5762.34,7980.36
446,ready,2,1,0,669,4602.07,6791.32
447,ready,2,1,0,669,5398.18,7743.27
448,ready,1,1,0,636,2000.03,3912.58
449,ready,3,1,0,636,5848.82,7826.94
450,ready,2,1,0,669,5281.96,7712.16
451,ready,2,2,1,669,5099.8,7186.86
452,ready,2,1,0,669,4778.59,6905.95
453,ready,2,1,0,669,5131.68,6639.64
454,ready,2,1,0,669,5142.29,7536.96
455,ready,3,1,0,669,7954.53,9584.77
456,ready,2,1,0,669,6016.32,7071.5
457,ready,2,1,0,669,5157.69,7621.37
458,ready,2,1,0,669,6468.34,8334.92
459,ready,2,1,0,669,5484.09,6840.48
460,ready,1,1,0,636,2064.1,3362.68
461,ready,1,2,1,636,2424.73,4896.26
462,ready,1,1,0,636,1846.42,3246.1
463,ready,1,1,0,636,1263.76,3014.33
464,ready,2,1,0,669,5978.88,7758.62
465,ready,1,1,0,636,1647.76,2835.77
466,ready,1,2,1,636,2012.16,4772.24
467,ready,2,1,0,669,5837.93,7710.89
468,ready,2,2,1,669,5475.91,7228.03
469,ready,2,1,0,636,3427.72,6006.77
470,ready,1,1,0,636,2314.36,3532.67
471,ready,1,1,0,636,1733.52,3795.25
472,ready,2,1,0,669,6091.28,7134.69
473,ready,2,1,0,669,4922.62,6820.8
474,ready,5,1,0,669,12818.11,14275.09
475,ready,2,1,0,669,6217.86,8284.02
476,ready,1,1,0,636,2099.53,3502.08
477,ready,2,1,0,669,5723.54,7603.83
478,ready,1,1,0,636,1320.17,3693.38
479,ready,1,1,0,636,1404.96,3415.9
480,ready,1,1,0,636,2334,4315.09
481,ready,1,1,0,636,2041.38,3516.02
482,ready,1,1,0,636,1666.23,3209.58
483,ready,1,1,0,636,1337.53,3435.43
484,ready,1,1,0,636,2408.01,3967.33
485,ready,1,1,0,636,2975.93,5239.44
486,ready,3,1,0,636,5767.68,6905.99
487,ready,1,1,0,636,2191.51,4583
488,ready,1,1,0,636,1920.45,4237.81
489,ready,1,1,0,636,1491.77,4065.46
490,ready,2,1,0,669,5799,7063.81
491,ready,2,1,0,669,5857.42,7912.99
492,ready,1,1,0,636,2338.7,4602.02
493,ready,2,1,0,636,4092.26,5382.78
494,ready,2,1,0,669,5890.15,7606.6
495,ready,2,3,2,669,5792.54,9428.75
496,ready,2,1,0,669,5081.86,6870.5
497,ready,3,1,0,669,7606.4,9909.35
498,ready,1,2,1,636,3083.27,5045.51
499,ready,1,1,0,636,3185.9,5203.23
500,ready,3,1,0,669,7858.45,9297.33
501,ready,1,1,0,636,1909.99,4150.39
502,ready,1,2,1,636,1379.31,3736.8
503,ready,2,1,0,636,4092.24,6530.09
504,ready,1,2,1,636,1941.76,4136.96
505,ready,1,1,0,636,1767.33,4016.26
506,ready,2,1,0,636,3184.62,4582.9
507,ready,2,1,0,669,6022.31,8455.37
508,ready,2,1,0,669,5419.91,7397.73
509,ready,1,1,0,636,1417.36,3707.89
510,ready,1,1,0,636,1495.62,3646.48
511,ready,3,1,0,669,7178.81,8925.63
512,ready,2,1,0,669,5616.06,6903.33
513,ready,1,1,0,636,1610.47,3219.69
514,ready,1,1,0,636,2502.48,4110.01
515,ready,2,1,0,669,6475.88,8137.66
516,ready,2,1,0,669,5789.71,7379.57
517,ready,2,2,1,669,5411.45,7489.53
518,ready,1,2,1,636,1529.72,3593.95
519,ready,2,1,0,669,5746.18,7606.54
520,ready,2,1,0,669,5881.76,8134.99
521,ready,1,2,1,636,3162.6,5857.34
522,ready,2,1,0,669,6125.69,7909.35
523,ready,2,1,0,669,5586.21,6791.39
524,ready,2,1,0,669,5015.25,7321.49
525,ready,1,1,0,636,1961.04,4152.02
526,ready,3,3,2,669,7905.37,11888.56
527,ready,2,1,0,669,6039.53,7200.81
528,ready,2,1,0,636,4108.79,5990.49
529,ready,2,1,0,669,4733.91,7229.73
530,ready,2,1,0,636,4409.2,5767.72
531,ready,2,1,0,669,6250.81,8144.89
532,ready,1,1,0,636,1955.51,3582.64
533,ready,2,1,0,636,3719.19,5162.75
534,ready,3,1,0,669,6667.4,9032.51
535,ready,2,1,0,636,4534.95,6225.34
536,ready,1,1,0,636,2289.91,3640.48
537,ready,1,1,0,636,1660.11,2860.6
538,ready,1,2,1,636,2287.55,5350.21
539,ready,2,1,0,669,4777.36,6506.01
540,ready,2,1,0,636,3755.89,4984.3
541,ready,2,1,0,669,5321.06,7084.49
542,ready,2,1,0,669,5515.44,7089.95
543,ready,1,1,0,636,2076.29,4657.52
544,ready,2,1,0,636,3350.37,4449.73
545,ready,1,1,0,636,3299.72,4987.76
546,ready,1,1,0,636,1361.28,3882.36
547,ready,2,1,0,669,6238.32,8532.59
548,ready,1,1,0,636,1762.69,3383.19
549,ready,3,1,0,669,8129.23,10744.17
550,ready,2,1,0,669,6468.46,7661.68
551,ready,1,3,2,636,1527.8,4952.72
552,ready,1,1,0,636,1501.39,3127.68
553,ready,2,1,0,669,5830.37,7716.91
554,ready,2,1,0,669,5767.65,7113.32
555,ready,1,1,0,636,2217.92,4031.03
556,ready,1,1,0,636,3153.34,5377.48
557,ready,2,1,0,636,4231.52,5334.26
558,ready,1,1,0,636,2486.7,4896.51
559,ready,3,1,0,669,7425.05,9169.16
560,ready,1,1,0,636,2813.14,4622.06
561,ready,2,2,1,669,5993.55,8089.2
562,ready,2,1,0,636,4063.04,6468.07
563,ready,2,1,0,669,5210.35,6267.64
564,ready,3,1,0,636,6667.44,8450.1
565,ready,2,1,0,636,4022.62,6210.98
566,ready,1,1,0,636,3077.04,4817.05
567,ready,2,1,0,669,5904.41,7671.5
568,ready,4,1,0,636,8751.15,9999.79
569,ready,2,1,0,669,5869.84,8422.58
570,ready,2,1,0,669,5332.78,7084.39
571,ready,1,1,0,636,1866.51,3712.32
572,ready,2,1,0,669,5078.74,6824.52
573,ready,2,1,0,669,5168.99,6307.55
574,ready,2,1,0,669,5366.55,7084.52
575,ready,1,1,0,636,1638.2,3114.58
576,ready,2,1,0,669,5551.14,7957.57
577,ready,2,1,0,669,4692.7,6951.18
578,ready,1,1,0,636,1997.15,4322.57
579,ready,1,1,0,636,1792.92,4329.61
580,ready,2,2,1,669,5275.89,7508.48
581,ready,1,1,0,636,2318.39,4817.13
582,ready,1,1,0,636,2071.07,3361.14
583,ready,1,1,0,636,2323.73,4486.32
584,ready,1,1,0,636,3062.53,5045.54
585,ready,1,1,0,636,1846.47,4215.34
586,ready,2,2,1,669,5374.69,8749.75
587,ready,1,1,0,636,1712.93,4215.35
588,ready,1,1,0,636,1910.54,4225.4
589,ready,2,1,0,669,5212.82,6467.98
590,ready,2,1,0,669,4706.49,6300.04
591,ready,2,1,0,669,6468.41,8557.31
592,ready,2,1,0,669,5497.38,6628.92
593,ready,1,1,0,636,1836.79,3819.73
594,ready,1,1,0,636,3099.11,4171.29
595,ready,1,1,0,636,2344.92,4170.41
596,ready,1,1,0,636,3018.03,4032.89
597,ready,3,1,0,669,7819.92,9390.26
598,ready,2,1,0,636,3664.57,5862.56
599,ready,1,1,0,636,3143.91,5487.45
600,ready,2,1,0,669,6108.61,7120.65
601,ready,3,3,2,636,6267.8,9807.21
602,ready,2,1,0,669,5748.55,7676.54
603,notice_fetch_failed,2,3,2,273,5069.14,7464.81
604,ready,3,2,1,669,9233.48,12001.36
